GeneID	B73_Z1_1	B73_Z1_2	B73_Z1_3	B73_Z2_1	B73_Z2_2	B73_Z2_3	B73_Z3_1	B73_Z3_2	B73_Z3_3
Zm00001eb067120	5.509511	0.141546	0.000000	24.815351	10.635708	16.889681	0.365856	0.000000	20.061356
Zm00001eb067130	25.816706	1.041650	0.070754	1.404518	10.413700	2.595619	0.000000	2.291786	4.592190
Zm00001eb067140	0.040798	9.951105	0.000000	13.374769	2.861051	4.148661	0.475134	7.756716	0.055789
Zm00001eb067150	1.422129	0.001076	0.000000	11.644356	0.114477	0.819460	48.382153	7.312642	16.691448
Zm00001eb067160	14.119636	13.357675	42.231747	9.193119	0.039855	6.669841	13.227680	0.000000	1.428407
Zm00001eb067170	0.000000	7.922393	17.289450	0.236275	0.025057	0.243512	3.101517	0.369182	10.586551
Zm00001eb067180	5.610669	26.763292	0.195566	9.158341	0.023408	0.251559	11.437848	140.720764	13.635426
Zm00001eb067190	23.713795	3.033267	15.684579	14.929196	0.699467	63.221573	92.222603	1.391244	0.080021
Zm00001eb067200	10.405773	11.919882	9.478585	11.064460	0.257290	0.000000	13.264158	0.000000	0.643687
Zm00001eb067210	3.937066	0.000000	9.345822	0.156110	5.844320	0.042162	27.577190	5.810707	4.710765
Zm00001eb067220	28.528208	10.424787	0.336645	22.584311	2.702509	1.723823	0.769908	10.602604	4.558093
Zm00001eb067230	4.403112	3.533839	9.456973	5.934397	0.026097	16.478621	29.630835	0.409014	1.264191
Zm00001eb067240	0.000000	41.965019	17.416294	9.371476	55.837456	0.305178	8.247884	0.318494	18.046410
Zm00001eb067250	3.200038	0.148279	8.692589	0.000000	11.493812	1.838543	1.265392	6.853665	3.773601
Zm00001eb067260	21.427740	12.188899	0.011359	7.762837	8.034990	6.887978	420.084320	17.078239	3.021543
Zm00001eb067270	0.260645	17.353111	15.360989	0.268150	14.158826	15.933994	17.018946	15.673020	1.229733
Zm00001eb067280	37.487976	0.000000	9.122913	0.372677	1.920665	2.080001	1.796043	10.060599	10.340616
Zm00001eb067290	15.548294	2.181544	16.075573	3.367111	0.236315	2.021863	6.028326	48.199772	0.236766
Zm00001eb067320	2.664180	10.225995	0.000000	2.871894	0.308536	82.353432	0.000000	10.153988	0.156652
Zm00001eb067330	2.943957	23.006752	11.755634	0.381502	7.955319	0.000000	438.215027	3.645669	61.202244
Zm00001eb067340	5.038306	181.032974	0.081322	14.061321	0.001317	3.798694	7.430132	0.022063	0.000000
Zm00001eb067350	4.233176	0.000000	0.393365	3.375173	12.291430	17.325274	95.454475	0.000000	0.000000
Zm00001eb067360	0.000000	1.496020	4.853812	2.931693	0.920087	7.459608	1.385870	7.401346	1.388324
Zm00001eb067370	27.770672	16.012985	2.395737	0.713499	23.933807	19.927662	2.525199	14.445338	13.457913
Zm00001eb067380	0.912518	10.810522	0.524210	5.297693	8.936822	12.673167	0.430222	19.384548	0.241283
Zm00001eb067390	0.004580	0.000000	16.525965	0.338653	0.000000	15.130501	0.395838	17.722128	0.900292
Zm00001eb067400	0.002144	0.680711	2.556902	0.298364	2.573956	14.153630	6.486451	0.768989	4.888392
Zm00001eb067410	16.210802	160.422821	3.412165	55.070652	3.302681	4.786825	0.437093	0.000000	14.170670
Zm00001eb067420	10.863248	0.068717	0.090504	0.000000	35.267433	16.972927	0.651967	0.448061	1.686800
Zm00001eb067430	7.460831	0.000000	7.920988	0.247903	0.088819	42.887535	0.000000	9.737133	2.331147
Zm00001eb067440	31.609526	67.751556	0.153806	0.967764	0.000000	40.730434	2.791757	12.561991	80.481560
Zm00001eb067450	6.307840	9.681370	0.039780	14.063428	0.000000	120.148071	17.842779	26.311367	0.000000
Zm00001eb067460	5.877569	1.122330	64.527893	0.589036	11.016726	36.847553	3.629111	4.728111	3.971195
Zm00001eb067470	0.123389	1.980858	0.000000	1.953867	16.502993	11.741296	2.837099	0.000000	22.537329
Zm00001eb067480	5.946428	2.358521	0.594275	6.271964	0.237580	2.736972	44.406815	1.506496	7.205112
Zm00001eb067490	3.259336	14.529229	1.813025	11.714551	2.384491	0.136825	0.081210	20.809946	19.240778
Zm00001eb067500	3.983672	13.152703	15.158899	1.991916	7.166853	0.445436	3.452076	24.007160	14.882353
Zm00001eb067510	2.441931	13.640698	0.443942	2.811517	2.382265	32.891949	31.172787	11.433875	12.986083
Zm00001eb067530	7.422162	27.367548	0.749758	97.076447	9.531816	16.570019	0.000000	1.812739	15.792216
Zm00001eb067540	0.071890	14.177659	6.995393	0.000000	19.736193	1.908641	10.097480	0.536761	5.640650
Zm00001eb067550	54.339981	6.454859	14.223995	4.921162	200.103836	10.978136	2.009534	0.000000	14.962127
Zm00001eb067560	2.121796	0.000000	1.793418	22.966185	0.000000	21.339489	14.163520	0.000000	72.138611
Zm00001eb067570	33.381752	0.000000	1.550555	10.028378	0.035551	11.862619	12.156499	0.000000	36.813278
Zm00001eb067580	9.837822	6.404006	85.133759	14.937342	0.045876	13.121629	28.476883	32.607700	112.677544
Zm00001eb067590	10.937292	5.948627	0.000000	10.750811	0.216388	2.344650	4.051600	39.256531	36.166523
Zm00001eb067600	1.905279	20.056812	2.841865	14.279593	0.000000	16.781242	0.000000	0.170191	10.946758
Zm00001eb067610	50.002705	14.259469	22.230358	10.325122	2.827028	4.918653	9.537390	6.339809	0.000000
Zm00001eb067620	62.966293	0.748572	9.477205	5.950928	9.157071	0.573679	31.409513	10.780250	0.000000
Zm00001eb067630	0.486611	0.013804	18.959276	14.952352	7.491383	238.315048	9.151208	11.311476	0.030110
Zm00001eb067640	0.732558	0.273893	10.525108	45.223988	0.000000	7.084906	44.853981	0.252048	2.373551
Zm00001eb067650	2.725304	8.088223	14.454220	32.039871	0.794756	1.116748	12.755217	9.518607	0.110306
Zm00001eb067660	0.470586	9.774691	12.338124	107.453873	191.015152	10.518066	0.000000	29.684193	1.354885
Zm00001eb067680	0.715083	19.739281	4.955935	10.953639	0.000000	0.000000	5.482544	7.635660	33.040325
Zm00001eb067690	1.179081	2.770444	12.006284	12.877392	2.668536	380.073883	5.350257	0.000000	16.221304
Zm00001eb067700	100.871948	0.003625	47.162933	0.000000	4.680987	6.428545	5.196314	18.503407	2.401845
Zm00001eb067710	177.716232	2.518636	39.352127	0.000000	15.047319	127.325294	14.927739	1.214903	10.417953
Zm00001eb067720	2.923168	8.593496	95.921562	3.046586	15.595919	3.266282	14.563607	5.529353	53.111565
Zm00001eb067730	8.348770	22.776184	28.645193	0.097360	12.252365	4.294943	0.327053	0.000000	8.741929
Zm00001eb067750	175.020111	12.284790	9.553205	0.176186	5.790082	0.898609	0.000000	11.058443	17.572788
Zm00001eb067760	0.000000	1.652135	2.540543	34.690453	7.727362	0.399512	0.000000	0.379056	2.643790
Zm00001eb067770	0.000000	0.000000	0.117502	17.250204	20.303061	4.019444	15.807445	0.203643	25.480240
Zm00001eb067780	0.000000	43.010231	0.502345	1.892843	11.883687	0.498595	2.463714	6.293886	5.617507
Zm00001eb067790	0.000000	18.967932	36.107529	11.981122	2.010292	1.451544	2.420715	4.225745	0.731208
Zm00001eb067800	0.106133	1.567154	16.481379	22.195906	0.006642	0.000000	42.268372	0.533516	264.373871
Zm00001eb067810	1.457769	15.843312	1.773162	15.548674	19.396391	2.666211	12.648035	18.580755	7.829318
Zm00001eb067820	0.050650	9.215985	9.689865	14.322729	0.242116	4.251202	9.503582	4.633949	1.587562
Zm00001eb067840	1.256381	11.228098	19.662174	2.299963	0.018558	4.044004	0.296656	2.622773	12.037045
Zm00001eb067850	0.000000	0.390423	12.312478	20.937706	0.221304	8.193394	9.145633	2.198829	0.000000
Zm00001eb067880	4.531004	10.548233	12.937737	6.431791	9.338234	27.447271	12.715673	1.325753	354.440948
Zm00001eb067890	2.819526	17.382307	2.870175	0.537566	17.934668	3.875213	7.827980	0.238292	10.801600
Zm00001eb067900	1.854277	9.078391	16.005421	372.488647	11.396137	11.764580	2.970377	0.143615	142.062225
Zm00001eb067910	8.552921	0.038658	4.429674	8.594724	4.109769	7.746746	0.000000	58.044483	2.362454
Zm00001eb067920	18.758184	15.836830	0.306607	0.920607	0.000000	12.214240	5.660367	0.000000	3.741412
Zm00001eb067930	0.000000	8.553781	241.110519	8.167762	2.819430	17.052353	0.000000	0.507360	0.751913
Zm00001eb067940	0.000000	18.397165	7.029088	0.000000	23.478294	9.032947	141.609695	1.726541	0.842783
Zm00001eb067950	0.000000	0.023794	1.342410	319.720367	14.008265	17.739050	3.008644	13.106618	3.597875
Zm00001eb067960	33.431183	9.801811	8.933395	9.181369	20.509893	2.183728	9.790855	0.659582	0.711649
Zm00001eb067970	0.000000	0.114118	0.000000	132.123734	8.446777	0.000000	11.399584	1.687862	1.201828
Zm00001eb067980	0.949263	0.279933	421.296387	1.701073	1.409777	9.922419	4.556176	2.090128	0.034638
Zm00001eb067990	0.144437	6.552974	6.453016	3.297576	0.000000	45.309433	3.745545	12.442725	3.995781
Zm00001eb068000	30.654251	2.010820	149.864456	1.060088	0.062998	6.286252	76.022476	2.086638	12.460937
Zm00001eb068020	20.913429	0.597924	4.360798	0.425981	13.378586	46.031239	25.364565	2.437758	10.404722
Zm00001eb068030	0.000000	13.719378	2.876700	4.097067	0.022450	23.036501	2.080775	64.461098	13.164900
Zm00001eb068040	52.508957	2.346754	1.142068	0.358344	11.390230	0.000000	3.320379	0.000000	37.513145
Zm00001eb068050	88.287041	2.801150	0.263460	1.146231	0.166583	4.762099	8.128201	3.831278	0.000000
Zm00001eb068060	7.627929	1.556324	3.635161	0.000000	0.334810	8.685222	3.079345	26.030487	3.085308
Zm00001eb068070	12.541108	5.616919	0.708937	1.827434	7.800582	2.469942	0.000000	7.566113	13.141927
Zm00001eb068080	6.018534	0.085435	2.096690	7.270503	3.098649	8.339940	1.496178	21.433781	0.000000
Zm00001eb068100	8.907775	0.070054	0.050243	5.682003	0.733433	0.063066	61.407436	6.082888	7.911624
Zm00001eb068110	22.708755	54.939968	2.245419	10.302065	0.000000	41.703205	64.768745	10.977802	8.093792
Zm00001eb068120	37.293209	0.000000	7.599229	28.897209	0.000000	0.391107	3.630849	13.760090	15.564432
Zm00001eb068130	8.208506	0.000000	3.475154	0.000000	68.786400	0.000000	64.894035	4.814998	12.958919
Zm00001eb068140	0.000000	1.303246	8.194089	4.130473	23.316219	0.000000	0.000000	13.801005	21.871389
Zm00001eb068150	0.000000	15.150719	25.927849	15.711697	1.284739	21.414379	151.920090	90.748802	6.286034
Zm00001eb068160	0.958768	1.180706	3.895437	0.000000	12.306722	4.176816	0.000000	31.632586	0.000000
Zm00001eb068170	0.042371	1.583255	10.767879	6.952524	11.271409	0.809506	0.000000	100.819633	39.293373
Zm00001eb068210	0.169371	6.594807	7.482295	11.220436	9.997537	31.749821	0.000000	13.806018	40.046497
Zm00001eb068230	0.000000	12.726665	9.565874	14.065898	0.000000	9.259095	0.000000	10.698520	3.448934
Zm00001eb068240	8.177731	0.894485	12.582978	6.907187	10.413316	9.914811	0.000000	0.000000	50.914131
Zm00001eb068270	10.157903	2.049047	7.447242	18.507294	14.094432	0.321909	5.398484	3.938251	15.193395
Zm00001eb068280	16.821030	112.737045	19.836769	2.965792	6.006863	8.097133	0.116321	0.219222	0.000000
Zm00001eb068290	2.954516	0.000000	3.589452	0.000000	0.047056	8.577187	0.000000	0.000000	5.545485
Zm00001eb068300	2.065596	3.768664	0.000000	26.667183	16.596077	5.198075	0.114773	1.357051	5.529649
Zm00001eb068310	0.065677	16.496883	33.589417	43.990963	6.786151	4.676676	0.138563	38.614967	2.669527
Zm00001eb068320	0.216383	7.138288	51.925232	3.294572	14.291617	0.000000	3.153580	12.486720	10.776976
Zm00001eb068330	0.205325	17.684616	2.998194	34.480858	2.911143	10.936943	3.895765	2.462485	0.170902
Zm00001eb068340	2.786189	13.410657	41.072773	16.424456	3.385873	0.048942	3.974646	10.458473	29.811167
Zm00001eb068350	21.359861	15.826311	21.122040	0.000000	9.562265	71.172829	13.682126	64.883087	0.031984
Zm00001eb068370	9.355866	6.745221	4.205341	3.354398	6.910887	3.701524	0.000000	6.957950	20.255365
Zm00001eb068380	0.000000	4.013964	7.030271	5.831109	12.043050	24.348007	0.000000	27.075388	2.214514
Zm00001eb068390	145.404617	9.347687	4.722959	5.062111	1.466401	11.081937	0.000000	1.009876	2.392047
Zm00001eb068400	135.851990	53.013748	8.004295	9.530779	6.998770	19.493610	51.615093	24.859730	32.605240
Zm00001eb068410	48.563068	37.916870	42.015148	0.000000	0.206419	3.339731	0.000000	5.699897	11.520674
Zm00001eb068420	0.560739	125.422562	5.828820	26.631865	0.060523	58.469128	25.506004	0.855311	13.374838
Zm00001eb068430	0.000000	28.474298	0.000000	11.045090	65.755966	32.582085	0.227907	307.119568	0.506058
Zm00001eb068440	1.622284	9.444200	0.000000	15.802190	0.000000	0.710952	12.504864	9.353165	12.528967
Zm00001eb068460	38.624649	1.420662	18.059767	2.936368	0.000000	1.152029	29.696463	2.411846	9.991888
Zm00001eb068470	14.063797	0.044247	8.662304	2.268047	1.863470	5.791331	0.000000	8.033163	7.273690
Zm00001eb068480	0.072966	0.495439	1.001202	29.329691	14.976481	1.082068	45.083729	0.000000	4.221807
Zm00001eb068510	0.052161	35.097698	31.626024	7.690756	0.481151	0.086022	144.623611	380.101532	0.000000
Zm00001eb068520	33.961819	22.862616	9.669414	7.746881	2.605897	1.016852	2.864301	7.349150	10.184919
Zm00001eb068530	53.941978	1.965774	9.122579	0.258794	9.797703	72.918167	9.039037	83.805588	0.132924
Zm00001eb068540	15.231867	8.291042	0.340653	7.968990	13.503343	154.648682	8.264300	1.770735	92.997124
Zm00001eb068550	2.269368	14.508512	10.022902	5.204401	1.174172	4.273163	23.366375	3.286213	3.641212
Zm00001eb068560	1.293886	12.760246	5.771178	5.496579	2.793511	60.083546	35.330002	0.552200	20.241274
Zm00001eb068570	4.836177	12.997106	4.480979	3.381074	133.425354	0.000000	5.289740	0.339618	12.501970
Zm00001eb068580	9.421549	1.576490	3.795225	0.000000	0.000000	131.123520	14.870469	4.744938	13.090826
Zm00001eb068590	1.093362	16.354080	0.000000	7.957131	3.678811	0.000000	0.000000	1.037042	5.049687
Zm00001eb068600	6.386762	5.275366	9.584874	0.061355	23.435524	0.000000	0.000000	1.812277	64.287613
Zm00001eb068610	0.556132	0.320604	0.000000	84.925125	7.531559	0.000000	3.656182	0.029880	21.504471
Zm00001eb068620	2.020042	399.422424	68.594475	2.870109	21.202879	0.000000	0.159883	1.760521	2.685229
Zm00001eb068630	6.762385	6.282226	2.849468	30.465563	14.213703	0.058558	0.023693	9.058410	10.944283
Zm00001eb068640	0.646296	0.717988	22.331785	10.850798	12.439720	4.325600	0.000000	5.597725	7.686014
Zm00001eb068660	2.536053	9.686370	11.184752	23.903498	0.811990	0.270852	3.369925	11.006672	2.759459
Zm00001eb068670	4.011075	0.000000	16.651382	2.299006	3.265270	0.132522	0.000000	54.087162	0.000000
Zm00001eb068680	0.093885	413.552704	2.335223	62.944401	0.261509	0.131830	0.000000	0.000000	1.705086
Zm00001eb068700	0.065660	6.418453	54.479424	44.055542	0.000000	0.161522	31.499966	2.424972	75.598373
Zm00001eb068710	11.591195	145.058762	47.248070	1.435274	33.360332	0.795177	92.903946	17.021320	106.611526
Zm00001eb068720	0.501706	3.279762	1.130305	2.196405	16.969360	3.886819	7.130818	0.000000	3.417251
Zm00001eb068730	1.672443	2.790516	1.211272	4.568527	57.586498	9.428005	1.380017	7.202701	60.897484
Zm00001eb068750	0.000000	0.715076	4.519778	1.356223	36.915451	4.621721	0.000000	3.245590	0.000000
Zm00001eb068760	2.745251	0.616503	1.192189	0.142710	127.185768	12.310069	2.483420	12.225989	128.102264
Zm00001eb068770	5.975438	3.248160	0.000000	1.500990	45.324093	22.846018	2.169880	8.986886	0.005938
Zm00001eb068780	118.504990	1.212784	1.081116	57.590981	10.186617	0.000000	3.758846	18.985029	0.000000
Zm00001eb068790	0.000000	1.398775	80.826790	212.027054	2.092068	0.000000	40.762367	6.388126	0.035631
Zm00001eb068830	12.143832	0.000000	204.764313	3.605973	8.483601	0.120280	6.462177	13.086892	0.000000
Zm00001eb068840	3.678542	1.842740	3.225339	46.317448	21.712748	51.968636	0.000000	27.699333	5.248871
Zm00001eb068850	4.937133	2.493621	40.005749	0.000000	10.676241	0.043950	72.065613	4.719279	0.456089
Zm00001eb068860	3.664248	3.939744	0.000000	151.229294	13.577128	3.577800	48.688702	36.471096	0.800835
Zm00001eb068870	0.000000	5.554956	132.273148	0.000000	2.400081	0.227184	30.953041	14.271307	0.394799
Zm00001eb068880	10.519481	25.759163	0.000000	0.000000	17.600506	12.270226	0.538169	0.000000	0.000000
Zm00001eb068890	0.000000	0.000000	0.000000	0.000000	7.156390	30.627609	0.000000	5.300154	1.662320
Zm00001eb068900	0.041800	3.146330	0.000000	0.000000	0.542265	0.000000	2.942038	4.602740	0.623290
Zm00001eb068910	78.334549	9.644441	0.000000	0.037430	443.184967	69.430305	48.493908	2.113159	10.751914
Zm00001eb068930	0.164893	0.000000	0.264355	3.669923	7.849048	80.410439	4.949152	12.027848	5.898386
Zm00001eb068950	0.020294	5.697019	3.852849	0.937450	1.306610	11.195427	0.342327	0.032557	13.042980
Zm00001eb068960	6.631027	6.419089	0.402057	0.886453	3.584833	16.878077	0.000000	21.582195	18.189072
Zm00001eb068970	0.000000	15.463307	0.227845	0.100161	0.782192	7.683461	84.127571	0.076183	0.000000
Zm00001eb068980	75.865700	7.522213	0.000000	0.056925	0.389457	16.758276	34.366463	0.000000	0.000000
Zm00001eb068990	0.444764	21.024912	0.000000	0.357402	3.896039	19.281160	14.494194	0.000000	0.236951
Zm00001eb069000	39.009274	2.858093	0.298756	7.269193	9.403441	8.103880	6.552995	18.177013	59.634190
Zm00001eb069010	1.133661	6.891080	1.297108	10.819955	0.000000	10.227911	3.976766	2.497775	0.056130
Zm00001eb069020	0.215349	52.642086	8.928024	4.349125	373.524536	0.000000	7.174506	2.911149	17.732008
Zm00001eb069030	0.066163	2.705290	5.312774	8.247879	9.433290	0.000000	6.135730	42.280655	0.162530
Zm00001eb069040	7.029185	50.461105	13.530158	14.297952	150.620605	3.738291	2.394749	9.629902	11.627006
Zm00001eb069050	45.921669	17.101063	20.372229	0.000000	2.524784	0.151869	6.347253	10.000072	29.605131
Zm00001eb069060	1.313088	0.000000	0.000000	0.000000	6.225153	0.014628	1.400805	0.419308	0.232119
Zm00001eb069070	5.800263	4.439410	0.000000	0.000000	53.188282	0.000000	1.553076	9.159274	81.341698
Zm00001eb069100	2.713942	11.650203	0.000000	42.619377	15.910677	12.947742	6.515537	8.855934	82.403053
Zm00001eb069110	4.611839	3.881943	41.164841	0.000000	0.590960	30.645741	2.362582	5.803455	13.926172
Zm00001eb069120	4.370491	7.518501	0.041759	6.736737	1.522509	31.837297	0.000000	1.343699	27.974426
Zm00001eb069130	61.819618	44.379013	4.029233	0.129455	0.000000	2.981440	3.915553	0.000000	12.764082
Zm00001eb069140	8.036895	1.462922	0.127801	14.934273	3.108891	1.160746	0.034398	7.013835	21.489227
Zm00001eb069150	1.213552	0.000000	14.354688	24.413198	6.220236	0.048033	0.309487	0.000000	29.759125
Zm00001eb069160	1.457060	0.000000	24.658331	0.036355	9.007842	0.966882	11.687411	138.417084	14.402459
Zm00001eb069180	0.018558	16.951992	0.000000	55.616627	9.634102	2.348181	0.880679	3.339179	12.139015
Zm00001eb069190	1.672042	18.622522	79.152718	96.026810	27.393667	4.140427	0.579630	7.621391	2.868449
Zm00001eb069200	35.503963	2.182604	89.537582	9.425031	0.000000	21.604847	0.305741	12.897447	0.515423
Zm00001eb069210	0.591576	29.813156	9.691075	18.842533	3.516469	7.010785	5.488008	7.721547	0.000000
Zm00001eb069220	2.266826	7.795143	14.986148	8.340950	11.378630	0.000000	8.077229	3.442493	10.440115
Zm00001eb069230	0.000000	7.031776	7.457934	17.065729	0.000000	75.177040	51.694389	66.236923	0.000000
Zm00001eb069240	0.000000	0.370206	15.804617	20.287767	6.828434	178.152267	0.000000	19.191032	0.000000
Zm00001eb069250	0.000000	8.748947	19.097240	29.154358	5.461675	32.665257	0.000000	1.869676	55.651134
Zm00001eb069260	1.281335	4.979429	16.518414	10.417861	17.098469	0.659185	0.000000	2.643523	75.404846
Zm00001eb069270	2.238202	4.073556	8.638501	0.000000	11.256085	0.000000	10.531939	6.112543	4.013557
Zm00001eb069280	60.805393	4.052305	4.739438	0.000000	17.564173	2.396957	4.754804	2.352788	1.339659
Zm00001eb069290	29.958555	0.000000	0.206012	5.523193	2.873155	33.012852	14.710261	0.255003	2.094422
Zm00001eb069300	0.487443	8.697960	0.000000	0.034791	0.000000	20.308378	15.505162	1.236413	2.335656
Zm00001eb069310	14.727065	0.000000	0.000000	0.000000	18.792538	0.158290	9.808546	68.666229	1.649677
Zm00001eb069320	21.282980	51.293636	11.936171	0.000000	46.754311	0.055827	0.189250	119.066055	5.306369
Zm00001eb069330	76.926826	2.539510	0.000000	0.000000	4.623114	0.077018	38.838261	3.163153	26.157236
Zm00001eb069350	24.120958	23.918915	0.000000	9.845932	9.125241	21.564445	8.663445	37.427044	0.000000
Zm00001eb069360	12.864934	10.400089	27.286470	0.000000	2.521955	42.069416	0.000000	0.000000	12.330290
Zm00001eb069370	8.108002	14.837206	21.852337	0.000000	8.753965	13.500234	43.187489	126.966492	0.000000
Zm00001eb069380	3.123483	3.492491	2.555471	16.748611	48.203114	3.599883	0.382101	0.053792	58.054611
Zm00001eb069390	10.651108	56.724617	0.963515	36.344414	1.426785	1.047495	26.735184	3.789964	108.697998
